Bernabei Code;Name;Current Price;Ordinary Price;Lowest Price 30 Days;Tags;Category;Last Checked;Link;Image URL
759916756945311770590620;SP68 Rosso Arianna Occhipinti 2024;17,3;;;Vini Biologici,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:17.961896;https://www.bernabei.it/sp68-rosso-arianna-occhipinti;https://www.bernabei.it/ARTICOLI200/S_5020.png
17825;Nebbiolo Massolino 2023;18,0;;14,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:32.436517;https://www.bernabei.it/langhe-doc-nebbiolo-massolino;https://www.bernabei.it/ARTICOLI200/S_10917.png
8285;Cabernet Sauvignon Feudo Principi Di Butera 2022;10,9;;9,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:32.460551;https://www.bernabei.it/sicilia-doc-cabernet-sauvignon-principi-di-butera;https://www.bernabei.it/ARTICOLI200/S_6337.png
2023;Moscato Rosa Franz Haas 2024 50cl;32,0;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:32.158985;https://www.bernabei.it/alto-adige-doc-moscato-rosa-franz-haas-50cl;https://www.bernabei.it/ARTICOLI200/S_2552.png
13714;Bombino Bianco Marese Rivera 2024;8,5;;7,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:32.481362;https://www.bernabei.it/castel-del-monte-doc-bombino-bianco-marese-rivera;https://www.bernabei.it/ARTICOLI200/S_8963.png
13545;Friulano La Tunella 2024;15,5;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:32.285700;https://www.bernabei.it/colli-orientali-del-friuli-doc-friulano-la-tunella;https://www.bernabei.it/ARTICOLI200/S_8840.png
1308;Mezza Bottiglia Aglianico Ciesco Rosso Telaro 2024 375ml;4,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:32.306209;https://www.bernabei.it/mezza-bottiglia-aglianico-ciesco-rosso-telaro-375ml;https://www.bernabei.it/ARTICOLI200/S_346.png
1962;Magnum Villa Antinori Rosso 2023 (Cassetta in Legno);36,8;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:32.335647;https://www.bernabei.it/magnum-villa-antinori-rosso-antinori;https://www.bernabei.it/ARTICOLI200/S_11012.png
17539;Sancerre Grande Cuvée Comte Lafond Baron De Ladoucette 2022;45,0;;39,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:32.360641;https://www.bernabei.it/sancerre-aoc-grande-cuvee-comte-lafond-baron-de-ladoucette;https://www.bernabei.it/ARTICOLI200/S_75103.png
8733;Chardonnay Fosche Vite Colte 2024;9,9;;9,2;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:32.385718;https://www.bernabei.it/piemonte-doc-chardonnay-fosche-vite-colte;https://www.bernabei.it/ARTICOLI200/S_6183.png
2246;Etna Bianco Monte Gorna Nicosia 2024;16,5;;13,0;Vini Biologici,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:32.410675;https://www.bernabei.it/etna-bianco-monte-gorna-nicosia;https://www.bernabei.it/ARTICOLI200/S_2593.png
1178214832794781770590622;Rosé Whispering Angel Château d'Esclans 2024;21,2;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:18.070839;https://www.bernabei.it/cotes-de-provence-aoc-whispering-angel-chateau-d-esclans;https://www.bernabei.it/ARTICOLI200/S_7545.png
1463;Le Rime Banfi 2024;6,8;7,5;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-08 22:44:18.080763;https://www.bernabei.it/le-rime-banfi-2024;https://www.bernabei.it/ARTICOLI200/S_543.png
1230;Santagostino Baglio Sorìa Rosso Firriato 2020;16,5;;15,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:18.091552;https://www.bernabei.it/santagostino-rosso-baglio-soria-firriato;https://www.bernabei.it/ARTICOLI200/S_266.png
20381;Barolo Massolino 2021;35,0;;;Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:32.105677;https://www.bernabei.it/barolo-massolino;https://www.bernabei.it/ARTICOLI200/S_12900.png
14951;Trebbiano Sua Signoria Cantine Briziarelli 2024;17,5;;13,4;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:32.764708;https://www.bernabei.it/trebbiano-sua-signoria-cantine-briziarelli;https://www.bernabei.it/ARTICOLI200/S_9074.png
19359;Gattinara Tre Vigne Travaglini 2020;38,9;;36,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:32.789087;https://www.bernabei.it/gattinara-docg-tre-vigne-travaglini;https://www.bernabei.it/ARTICOLI200/S_12015.png
16744;Susumaniello Rosato Vivia Vigneti Reale 2024;8,6;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:32.815461;https://www.bernabei.it/susumaniello-rosato-vivia-vigneti-reale;https://www.bernabei.it/ARTICOLI200/S_9939.png
20308;Cipressi Nizza Michele Chiarlo 2023;14,5;;13,8;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:32.840543;https://www.bernabei.it/cipressi-nizza-michele-chiarlo;https://www.bernabei.it/ARTICOLI200/S_12827.png
1929;Malvasia Puntinata Cardito Donato Giangirolami 2024;9,9;;;Vini Biologici,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:32.863927;https://www.bernabei.it/malvasia-puntinata-cardito-donato-giangirolami;https://www.bernabei.it/ARTICOLI200/S_2042.png
16944;Ciliegiolo Lunae 2024;13,9;;12,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:32.611670;https://www.bernabei.it/ciliegiolo-lunae;https://www.bernabei.it/ARTICOLI200/S_10490.png
11523;Corte Del Lupo Rosso Ca' Del Bosco 2022;25,0;;24,0;Top Selection,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:32.637218;https://www.bernabei.it/curtefranca-rosso-doc-corte-del-lupo-ca-del-bosco;https://www.bernabei.it/ARTICOLI200/S_7379.png
13585;Campo Delle Oche Fattoria San Lorenzo 2021;21,8;23,6;21,5;Vini Biologici,POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:32.660618;https://www.bernabei.it/campo-delle-oche-fattoria-san-lorenzo;https://www.bernabei.it/ARTICOLI200/S_8868.png
994420608442861770590624;Vermentino Di Gallura Vendemmia Tardiva La Pittima Reale 2023;19,8;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:18.190532;https://www.bernabei.it/vermentino-di-gallura-docg-vendemmia-tardiva-la-pittima-reale;https://www.bernabei.it/ARTICOLI200/S_6118.png
13073101778121770590624;Mezza Bottiglia Falanghina Roccamonfina Telaro 2024 375ml;4,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:18.198235;https://www.bernabei.it/mezza-bottiglia-falanghina-roccamonfina-telaro-2024-375ml;https://www.bernabei.it/ARTICOLI200/S_345.png
754415176466131770590624;Semplicemente Vino Rosa Cascina Degli Ulivi 2024;13,7;;;Vini Biologici,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:18.206733;https://www.bernabei.it/semplicemente-vino-rosa-cascina-degli-ulivi;https://www.bernabei.it/ARTICOLI200/S_4961.png
184815975898821770590624;Sauvignon Winkl Terlano 2024;21,1;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:18.214737;https://www.bernabei.it/sauvignon-winkl-terlano-2024;https://www.bernabei.it/ARTICOLI200/S_1024.png
1899711361214841770590624;Gattinara Torraccia del Piantavigna 2019;27,9;;;Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:18.222704;https://www.bernabei.it/gattinara-docg-torraccia-del-piantavigna;https://www.bernabei.it/ARTICOLI200/S_11725.png
12864;Friulano Del Pompiere Schiopetto 2024;13,4;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:18.231757;https://www.bernabei.it/friuli-doc-friulano-del-pompiere-schiopetto;https://www.bernabei.it/ARTICOLI200/S_8326.png
2078;Marsala Vergine Riserva Terre Arse Florio 2006 50cl;16,6;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:32.587571;https://www.bernabei.it/marsala-doc-riserva-terre-arse-2006-florio-50cl;https://www.bernabei.it/ARTICOLI200/S_2739.png
8756;Etna Bianco Graci 2024;24,8;;22,5;Vini Biologici,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:33.013373;https://www.bernabei.it/etna-bianco-doc-graci;https://www.bernabei.it/ARTICOLI200/S_5690.png
4585;Tellenae Manfredi Stramacci 2023;15,8;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:33.038227;https://www.bernabei.it/tellenae-manfredi-stramacci-2023;https://www.bernabei.it/ARTICOLI200/S_3615.png
7809;Soave Classico Calvarino Pieropan 2023;21,8;;;Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:33.060499;https://www.bernabei.it/soave-classico-doc-calvarino-pieropan;https://www.bernabei.it/ARTICOLI200/S_5240.png
12610;Pinot Nero Riserva Marjun Cantina Tramin 2023;20,3;;17,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:33.081661;https://www.bernabei.it/alto-adige-doc-pinot-nero-riserva-marjun-cantina-tramin;https://www.bernabei.it/ARTICOLI200/S_8131.png
12412;Rubico Lacrima Di Morro D'Alba Marotti Campi 2024;8,4;;7,4;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:33.166709;https://www.bernabei.it/lacrima-di-morro-d-alba-doc-rubico-marotti-campi;https://www.bernabei.it/ARTICOLI200/S_7930.png
2027;Sherry Pedro Ximenex Emilio Hidalgo 75cl;25,8;;22,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:33.224721;https://www.bernabei.it/sherry-pedro-ximenex-emilio-hidalgo-75cl;https://www.bernabei.it/ARTICOLI200/S_2654.png
19983;Pinot Nero Vinificato In Bianco Tonelli 2024;8,9;;7,8;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:33.300061;https://www.bernabei.it/pinot-nero-vinificato-in-bianco-tonelli;https://www.bernabei.it/ARTICOLI200/S_12572.png
2049;Mezza Bottiglia Sauternes Chateau Simon 2022 375ml;14,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:32.733041;https://www.bernabei.it/mezza-bottiglia-sauternes-aoc-2022-chateau-simon-375ml;https://www.bernabei.it/ARTICOLI200/S_2683.png
10266;Palazzo Della Torre Allegrini 2022;17,5;;16,8;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:33.324157;https://www.bernabei.it/palazzo-della-torre-allegrini;https://www.bernabei.it/ARTICOLI200/S_6403.png
9437;Ribolla Gialla Villa Russiz 2024;15,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:33.350036;https://www.bernabei.it/collio-doc-ribolla-gialla-villa-russiz;https://www.bernabei.it/ARTICOLI200/S_6128.png
9506;Torrette Les Crêtes 2024;12,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:33.400980;https://www.bernabei.it/valle-d-aosta-dop-torrette-les-cretes;https://www.bernabei.it/ARTICOLI200/S_6071.png
1846;Malvasia 2022 Kante;20,9;;19,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:33.577762;https://www.bernabei.it/malvasia-2022-kante;https://www.bernabei.it/ARTICOLI200/S_1022.png
1499;Verdicchio Dei Castelli Di Jesi Classico Superiore Balciana Sartarelli 2022;23,2;;;Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:33.600137;https://www.bernabei.it/verdicchio-dei-castelli-di-jesi-classico-superiore-balciana-sartarelli;https://www.bernabei.it/ARTICOLI200/S_586.png
10130;Etna Rosso Sul Vulcano Donnafugata 2021;22,0;;20,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:33.631250;https://www.bernabei.it/etna-rosso-doc-sul-vulcano-donnafugata;https://www.bernabei.it/ARTICOLI200/S_6284.png
1841;Gewürztraminer Kastelaz Elena Walch 2023;40,0;40,5;;Premiato,BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:33.660631;https://www.bernabei.it/gewurztraminer-kastelaz-elena-walch;https://www.bernabei.it/ARTICOLI200/S_1016.png
13077;Brunello Di Montalcino Mastrojanni 2020;49,9;;;Spedizione gratuita,Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:33.715219;https://www.bernabei.it/brunello-di-montalcino-docg-mastrojanni;https://www.bernabei.it/ARTICOLI200/S_8484.png
19206;Special Box;5,0;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:33.740988;https://www.bernabei.it/special-box;https://www.bernabei.it/ARTICOLI200/S_11869.png
14997;Vermentino Belvento 2024;9,9;;9,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:33.417260;https://www.bernabei.it/vermentino-belvento;https://www.bernabei.it/ARTICOLI200/S_9101.png
2048;Sherry Fino Tio Pepe Gonzalez Byass;13,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:33.449821;https://www.bernabei.it/sherry-fino-tio-pepe-gonzalez-byass;https://www.bernabei.it/ARTICOLI200/S_2679.png
6822;Barolo Chinato Cocchi 50cl (Astucciato);32,8;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:33.477545;https://www.bernabei.it/barolo-chinato-cocchi-50cl-astucciato;https://www.bernabei.it/ARTICOLI200/S_4704.png
1582;Chardonnay Conte Hugues Tenuta Rapitalà 2023;25,4;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:33.500095;https://www.bernabei.it/chardonnay-conte-hugues-tenuta-rapitala-2023;https://www.bernabei.it/ARTICOLI200/S_689.png
12474;Sangre De Toro Reserva Torres 2021;13,8;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:18.422752;https://www.bernabei.it/sangre-de-toro-reserva-torres;https://www.bernabei.it/ARTICOLI200/S_7992.png
1509;La Segreta Rosso Planeta 2022;9,2;;8,2;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:33.550096;https://www.bernabei.it/la-segreta-rosso-planeta-2022;https://www.bernabei.it/ARTICOLI200/S_599.png
2090;Château Simon Barsac 2022;26,0;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:33.142421;https://www.bernabei.it/barsac-aoc-grand-vin-de-sauternes-2022-chateau-simon;https://www.bernabei.it/ARTICOLI200/S_2748.png
2029117195418581770590626;Etna Rosso Pietradolce 2023;23,8;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:18.447087;https://www.bernabei.it/etna-rosso-pietradolce-2023;https://www.bernabei.it/ARTICOLI200/S_12816.png
5085;Barolo Chinato Batasiolo 50cl (Astucciato);25,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:33.984819;https://www.bernabei.it/barolo-chinato-batasiolo-50cl-astucciato;https://www.bernabei.it/ARTICOLI200/S_4099.png
13291;Trebbiano Di Soave Massifitti Suavia 2022;18,4;;;Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:34.012072;https://www.bernabei.it/trebbiano-di-soave-massifitti-suavia;https://www.bernabei.it/ARTICOLI200/S_8671.png
1866;Terre Brune Carignano Del Sulcis Superiore Cantina Santadi 2020;42,8;;;Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:33.864763;https://www.bernabei.it/carignano-del-sulcis-doc-superiore-terre-brune-cantina-santadi;https://www.bernabei.it/ARTICOLI200/S_1046.png
4049;Blau & Blau Jermann 2022;19,8;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:33.893749;https://www.bernabei.it/blau-blau-jermann-2022;https://www.bernabei.it/ARTICOLI200/S_3196.png
1197;Cerasuolo Di Vittoria Hybla Nicosia 2023;13,5;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:33.913337;https://www.bernabei.it/cerasuolo-di-vittoria-hybla-nicosia-2023;https://www.bernabei.it/ARTICOLI200/S_201.png
19005;Dolcetto D'Alba Oddero 2023;13,4;;;Top Selection,Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:33.963311;https://www.bernabei.it/dolcetto-d-alba-doc-oddero;https://www.bernabei.it/ARTICOLI200/S_11733.png
11545238063881770590628;Château De Ricaud Bordeaux Supérieur 2020;13,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:18.504817;https://www.bernabei.it/bordeaux-superieur-aoc-chateau-de-ricaud;https://www.bernabei.it/ARTICOLI200/S_4087.png
1275;Corvo Bianco Duca Di Salaparuta 2024;6,6;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:34.081049;https://www.bernabei.it/corvo-bianco-duca-di-salaparuta-2024;https://www.bernabei.it/ARTICOLI200/S_311.png
7892;Syrah Ùle Federici 2023;8,3;;7,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:34.106210;https://www.bernabei.it/syrah-ule-federici;https://www.bernabei.it/ARTICOLI200/S_5321.png
1335;Barolo Batasiolo 2020;26,8;27,0;22,9;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:33.840691;https://www.bernabei.it/barolo-batasiolo-2020;https://www.bernabei.it/ARTICOLI200/S_380.png
10687;Magnum Montefalco Rosso M'Appallozzo Lu Cioppu 2018;28,9;;19,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:33.112270;https://www.bernabei.it/montefalco-rosso-doc-m-appallozzo-lu-cioppu-magnum;https://www.bernabei.it/ARTICOLI200/S_6710.png
16389;Merlot Sodale Famiglia Cotarella 2023;18,8;;17,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:34.131519;https://www.bernabei.it/merlot-sodale-famiglia-cotarella;https://www.bernabei.it/ARTICOLI200/S_9711.png
1859;Chianti Classico Fonterutoli Mazzei 2023;17,9;18,9;16,5;Premiato,POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:33.940772;https://www.bernabei.it/chianti-classico-fonterutoli-mazzei;https://www.bernabei.it/ARTICOLI200/S_1036.png
4283;Rosso Piceno Villa Bucci 2015;17,4;19,0;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:34.210609;https://www.bernabei.it/rosso-piceno-doc-villa-bucci;https://www.bernabei.it/ARTICOLI200/S_3429.png
12288;Trebbiano D'Abruzzo Aternum Talamonti 2021;14,9;;13,0;Premiato,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:34.231527;https://www.bernabei.it/trebbiano-d-abruzzo-doc-aternum-talamonti;https://www.bernabei.it/ARTICOLI200/S_7864.png
10701;Chemin des Papes Châteauneuf-du-Pape 2023;38,8;;35,8;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:34.384841;https://www.bernabei.it/chateauneuf-du-pape-aop-chemin-des-papes;https://www.bernabei.it/ARTICOLI200/S_6724.png
6895;Aglianico Del Vulture Serpara Re Manfredi 2019;27,5;;23,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:34.313313;https://www.bernabei.it/aglianico-del-vulture-serpara-re-manfredi;https://www.bernabei.it/ARTICOLI200/S_6223.png
20019;Soave Classico Le Battistelle 2023;12,5;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:34.339139;https://www.bernabei.it/soave-classico-le-battistelle;https://www.bernabei.it/ARTICOLI200/S_12605.png
1762;Falanghina Femmena Telaro 2024;10,5;;9,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:18.601561;https://www.bernabei.it/falanghina-femmena-telaro-2024;https://www.bernabei.it/ARTICOLI200/S_922.png
1357;Terre Alte Livio Felluga 2022;81,9;;;Spedizione gratuita,Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:34.031192;https://www.bernabei.it/terre-alte-livio-felluga;https://www.bernabei.it/ARTICOLI200/S_408.png
195415669617941770590628;Magnum Centine Rosso Banfi 2023 (Astucciato);18,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-08 22:44:18.618707;https://www.bernabei.it/magnum-centine-rosso-banfi-astucciato;https://www.bernabei.it/ARTICOLI200/S_10414.png
13248;Chardonnay Private Selection Robert Mondavi 2023;15,9;;15,4;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:34.616684;https://www.bernabei.it/california-chardonnay-private-selection-robert-mondavi;https://www.bernabei.it/ARTICOLI200/S_8629.png
15264;Grüner Veltliner Praepositus Abbazia Di Novacella 2023;20,3;;18,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:34.671749;https://www.bernabei.it/alto-adige-valle-isarco-doc-gruner-veltliner-praepositus-abbazia-di-novacella;https://www.bernabei.it/ARTICOLI200/S_9136.png
1542;Langhe Arneis Prunotto 2024;13,5;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:34.744759;https://www.bernabei.it/langhe-arneis-prunotto;https://www.bernabei.it/ARTICOLI200/S_645.png
4800;Mezza Bottiglia Chardonnay Santa Margherita 2025 375ml;5,2;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:34.800285;https://www.bernabei.it/mezza-bottiglia-chardonnay-santa-margherita-375ml;https://www.bernabei.it/ARTICOLI200/S_3370.png
20383;Barbera D'Alba Massolino 2024;13,5;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:34.850254;https://www.bernabei.it/barbera-d-alba-massolino;https://www.bernabei.it/ARTICOLI200/S_12902.png
7914;Pigato Bisson 2024;15,2;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:34.481570;https://www.bernabei.it/pigato-bisson;https://www.bernabei.it/ARTICOLI200/S_5331.png
10126;Cerasuolo Di Vittoria Floramundi Donnafugata 2023;18,0;;;Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:34.460970;https://www.bernabei.it/cerasuolo-di-vittoria-docg-floramundi-donnafugata;https://www.bernabei.it/ARTICOLI200/S_6280.png
6864;Amarone Le Origini Riserva Bolla 2018;45,0;;35,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:34.513146;https://www.bernabei.it/amarone-le-origini-riserva-bolla-2018;https://www.bernabei.it/ARTICOLI200/S_6225.png
